SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,LATITUDE,LONGITUDE
PAST SALE,April-17-2020,Single Family Residential,1134 Morning Glory Ct,Mount Pleasant,SC,29464,316000,3,2,Snee Farm,1446,4791,1981,170,219,31,Sold,http://www.redfin.com/SC/Mt-Pleasant/1134-Morning-Glory-Ct-29464/home/68644687,Charleston Trident MLS,19028475,32.8446773,-79.8167718
PAST SALE,December-27-2018,Single Family Residential,471 Old Carolina Ct,Mount Pleasant,SC,29464,393000,3,2,Belle Hall,1480,7840,1994,647,266,42,Sold,http://www.redfin.com/SC/Mt-Pleasant/471-Old-Carolina-Ct-29464/home/68722732,Charleston Trident MLS,18029491,32.8485981,-79.8598055
PAST SALE,June-14-2019,Single Family Residential,175 Revolution Dr,Mount Pleasant,SC,29464,370000,3,2,Belle Hall,1468,7840,1998,478,252,47,Sold,http://www.redfin.com/SC/Mt-Pleasant/175-Revolution-Dr-29464/home/68663923,Charleston Trident MLS,19013529,32.8446267,-79.866718
PAST SALE,,Townhouse,2983 Emma Ln,Mt Pleasant,SC,29466,258000,3,3,,1351,3049,2009,,191,,,http://www.redfin.com/SC/Mt-Pleasant/2983-Emma-Ln-29466/home/68887582,,,32.8656457,-79.7980008
PAST SALE,,Single Family Residential,2820 Caitlin's Way,Mt Pleasant,SC,29466,320000,3,2.5,,1470,3920,2009,,218,,,http://www.redfin.com/SC/Mt-Pleasant/2820-Caitlin-s-Way-29466/home/68935764,,,32.8691145,-79.7977819
PAST SALE,,Single Family Residential,2629 Turben Pl,Mt Pleasant,SC,29466,315000,3,2,,1430,6970,2000,,220,,,http://www.redfin.com/SC/Mt-Pleasant/2629-Turben-Pl-29466/home/108177103,,,32.8996107,-79.8247938
PAST SALE,July-15-2019,Townhouse,2093 Kings Gate Ln,Mount Pleasant,SC,29466,238000,3,2,Dunes West,1397,,2002,447,170,42,Sold,http://www.redfin.com/SC/Mt-Pleasant/2093-Kings-Gate-Ln-29466/home/68591991,Charleston Trident MLS,19016167,32.8996051,-79.8190046
PAST SALE,July-22-2019,Single Family Residential,2863 Curran Pl,Mount Pleasant,SC,29466,339000,3,2,Planters Pointe,1495,8276,2001,440,227,,Sold,http://www.redfin.com/SC/Mt-Pleasant/2863-Curran-Pl-29466/home/68930125,Charleston Trident MLS,19017434,32.8988251,-79.8226489
PAST SALE,August-30-2019,Condo/Co-op,2180 Kings Gate Ln,Mount Pleasant,SC,29466,222000,3,2,Dunes West,1397,5227,2005,401,159,34,Sold,http://www.redfin.com/SC/Mt-Pleasant/2180-Kings-Gate-Ln-29466/home/68676936,Charleston Trident MLS,19017295,32.9009493,-79.8210247
PAST SALE,,Townhouse,3316 Wickersham Ct,Mt Pleasant,SC,29466,225000,3,2,,1397,6088,2005,,161,,,http://www.redfin.com/SC/Mt-Pleasant/3316-Wickersham-Ct-29466/home/68676907,,,32.903818,-79.822295
PAST SALE,February-4-2019,Condo/Co-op,2301 Kings Gate Lane Ln,Mount Pleasant,SC,29466,223100,3,2,Dunes West,1397,5227,2002,608,160,42,Sold,http://www.redfin.com/SC/Mt-Pleasant/2301-Kings-Gate-Ln-29466/home/68593026,Charleston Trident MLS,18028068,32.90368,-79.821043
PAST SALE,March-2-2020,Townhouse,2397 Kings Gate Ln #3101,Mount Pleasant,SC,29466,281400,3,2.5,Dunes West,1424,,2006,216,198,35,Sold,http://www.redfin.com/SC/Mt-Pleasant/2397-Kings-Gate-Ln-29466/unit-3101/home/68868529,Charleston Trident MLS,19030508,32.902555,-79.819379
PAST SALE,December-19-2019,Condo/Co-op,1531 Cambridge Lakes Dr,Mount Pleasant,SC,29464,269500,3,2,Cambridge Lakes,1347,,2000,290,200,319,Sold,http://www.redfin.com/SC/Mt-Pleasant/1531-Cambridge-Lakes-Dr-29464/unit-201D/home/68686109,Charleston Trident MLS,19030326,32.812006,-79.84578
PAST SALE,November-12-2019,Single Family Residential,1273 Llewellyn Rd,Mount Pleasant,SC,29464,350000,3,2,Chelsea Park,1300,4791,1987,327,269,25,Sold,http://www.redfin.com/SC/Mt-Pleasant/1273-Llewellyn-Rd-29464/home/108142602,Charleston Trident MLS,19027511,32.8026884,-79.848023
PAST SALE,July-8-2019,Townhouse,739 Ralston Ct,Mount Pleasant,SC,29464,269000,3,2,Bay Tree,1350,1742,1980,454,199,,Sold,http://www.redfin.com/SC/Mt-Pleasant/739-Ralston-Ct-29464/unit-B/home/108047732,Charleston Trident MLS,19013389,32.8069906,-79.8772745
PAST SALE,November-15-2018,Condo/Co-op,2011 N Hwy 17 Unit 2100m,Mount Pleasant,SC,29466,188750,3,2,The Meridian,1329,,1993,689,142,449,Sold,http://www.redfin.com/SC/Mt-Pleasant/2011-N-Hwy-17-29466/unit-2100M/home/108050544,Charleston Trident MLS,18015781,32.8342818,-79.8219704
PAST SALE,,Single Family Residential,1176 Island View Dr,Mt Pleasant,SC,29464,424000,3,2,,1455,8848,1983,,291,,,http://www.redfin.com/SC/Mt-Pleasant/1176-Island-View-Dr-29464/home/68595813,,,32.7966666,-79.845452
PAST SALE,December-20-2019,Condo/Co-op,1342 Cassidy Ct Unit A,Mount Pleasant,SC,29464,307490,3,2,Remington Forest,1314,,1986,289,234,334,Sold,http://www.redfin.com/SC/Mt-Pleasant/1342-Cassidy-Ct-29464/unit-A/home/68893941,Charleston Trident MLS,19018247,32.7957793,-79.855379
PAST SALE,January-31-2020,Single Family Residential,1125 Lee Shore Ln,Mount Pleasant,SC,29464,440000,3,3,Harborgate Shores,1373,9583,1975,247,320,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1125-Lee-Shore-Ln-29464/home/108172556,Charleston Trident MLS,19033601,32.7968695,-79.8506158
PAST SALE,,Condo/Co-op,1817 Parc Vue #1817,Mt Pleasant,SC,29464,255000,3,2.5,,1440,,1985,,177,,,http://www.redfin.com/SC/Mt-Pleasant/1817-Parc-Vue-29464/unit-1817/home/108121074,,,32.831092,-79.833081
PAST SALE,October-24-2018,Townhouse,1861 Montclair Dr #1780,Mount Pleasant,SC,29464,231500,3,2,Montclair,1440,,1985,711,161,,Sold,http://www.redfin.com/SC/Mount-Pleasant/1861-Montclair-Dr-29464/unit-1780/home/147809990,Charleston Trident MLS,18028976,32.8320723,-79.8302708
PAST SALE,June-17-2019,Single Family Residential,479 Old Carolina Ct,Mount Pleasant,SC,29464,385000,3,2,Belle Hall,1406,7405,1994,475,274,48,Sold,http://www.redfin.com/SC/Mt-Pleasant/479-Old-Carolina-Ct-29464/home/68597816,Charleston Trident MLS,19009185,32.8486692,-79.8602142
PAST SALE,,Townhouse,735 Ralston Ct Unit D,Mt Pleasant,SC,29464,274500,3,2.5,,1464,2592,1980,,188,,,http://www.redfin.com/SC/Mt-Pleasant/735-Ralston-Ct-29464/unit-D/home/68850307,,,32.8069363,-79.8774623
PAST SALE,,Townhouse,733 Ralston Ct Unit C,Mt Pleasant,SC,29464,280000,3,1.5,,1424,1562,1980,,197,,,http://www.redfin.com/SC/Mt-Pleasant/733-Ralston-Ct-29464/unit-C/home/68654558,,,32.8069377,-79.8775536
PAST SALE,February-5-2020,Townhouse,978 Bay Tree Cir Unit D,Mount Pleasant,SC,29464,265000,3,1.5,Bay Tree,1296,1742,1977,242,204,,Sold,http://www.redfin.com/SC/Mt-Pleasant/978-Bay-Tree-Cir-29464/unit-D/home/68642161,Charleston Trident MLS,19034079,32.8058004,-79.8788802
PAST SALE,November-5-2019,Single Family Residential,289 N Shelmore Blvd,Mount Pleasant,SC,29464,750000,3,2,Ion,1420,3920,2002,334,528,88,Sold,http://www.redfin.com/SC/Mt-Pleasant/289-N-Shelmore-Blvd-29464/home/68872248,Charleston Trident MLS,19020033,32.8142441,-79.880805
PAST SALE,May-8-2020,Single Family Residential,1436 Glencoe Dr,Mount Pleasant,SC,29464,435000,3,2,Old Mt Pleasant,1297,8712,1973,149,335,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1436-Glencoe-Dr-29464/home/108138714,Charleston Trident MLS,20008448,32.791144,-79.855693
PAST SALE,,Condo/Co-op,1338 Cassidy Ct Unit B,Mt Pleasant,SC,29464,308000,3,2,,1314,,1986,,234,,,http://www.redfin.com/SC/Mt-Pleasant/1338-Cassidy-Ct-29464/unit-B/home/108053738,,,32.7957793,-79.855379
PAST SALE,November-4-2019,Condo/Co-op,1387 Cassidy Ct Unit A,Mount Pleasant,SC,29464,340000,3,2,Remington Forest,1314,,1986,335,259,331,Sold,http://www.redfin.com/SC/Mt-Pleasant/1387-Cassidy-Ct-29464/unit-A/home/145687681,Charleston Trident MLS,19024428,32.795516,-79.855257
PAST SALE,June-19-2019,Condo/Co-op,1446 North Point Ln Unit B,Mount Pleasant,SC,29464,475000,3,2,North Point,1460,3049,1992,473,325,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1446-N-Point-Ln-29464/unit-B/home/68844207,Charleston Trident MLS,19008335,32.7918942,-79.8521912
PAST SALE,December-19-2019,Single Family Residential,1464 Seminole St,Mount Pleasant,SC,29464,495000,3,2,Old Mt Pleasant,1431,8712,1957,290,346,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1464-Seminole-St-29464/home/68772339,Charleston Trident MLS,19028235,32.7872056,-79.8592981
PAST SALE,August-20-2019,Townhouse,734 Inlet Dr,Mount Pleasant,SC,29464,330000,3,1.5,Waterway Arms,1302,3049,1975,411,253,64,Sold,http://www.redfin.com/SC/Mt-Pleasant/734-Inlet-Dr-29464/home/68663826,Charleston Trident MLS,19016646,32.7838442,-79.8580703
PAST SALE,,Condo/Co-op,1204 Meadow Park Ln Unit A,Mt Pleasant,SC,29464,245000,3,2,,1252,,1984,,196,,,http://www.redfin.com/SC/Mt-Pleasant/1204-Meadow-Park-Ln-29464/unit-A/home/68664037,,,32.797224,-79.857306
PAST SALE,November-25-2019,Condo/Co-op,1370 Cassidy Ct Unit 1370a,Mount Pleasant,SC,29464,350000,3,2,Remington Forest,1314,,1986,314,266,336,Sold,http://www.redfin.com/SC/Mt-Pleasant/1370-Cassidy-Ct-29464/unit-1370A/home/108184958,Charleston Trident MLS,19015537,32.7957793,-79.855379
PAST SALE,April-24-2019,Single Family Residential,1416 School House Rd,Mount Pleasant,SC,29464,372000,3,2,Oakhaven Plantation,1341,6534,1987,529,277,52,Sold,http://www.redfin.com/SC/Mt-Pleasant/1416-School-House-Rd-29464/home/108142584,Charleston Trident MLS,19008599,32.802647,-79.8423011
PAST SALE,September-12-2019,Condo/Co-op,1489 Cambridge Lakes Dr Unit 207c,Mount Pleasant,SC,29464,283600,3,2,Cambridge Lakes,1347,,2000,388,211,319,Sold,http://www.redfin.com/SC/Mt-Pleasant/1489-Cambridge-Lakes-Dr-29464/unit-207C/home/68685593,Charleston Trident MLS,19009442,32.811732,-79.846754
PAST SALE,March-11-2020,Condo/Co-op,1483 Cambridge Lakes Dr Unit 201c,Mount Pleasant,SC,29464,264000,3,2,Cambridge Lakes,1347,,2000,207,196,325,Sold,http://www.redfin.com/SC/Mt-Pleasant/1483-Cambridge-Lakes-Dr-29464/unit-201C/home/68683471,Charleston Trident MLS,19033887,32.811732,-79.846754
PAST SALE,April-2-2019,Single Family Residential,1392 Thayer Hall Dr,Mount Pleasant,SC,29466,310000,3,2,West Point,1458,10018,1989,551,213,16,Sold,http://www.redfin.com/SC/Mt-Pleasant/1392-Thayer-Hall-Dr-29466/home/68560990,Charleston Trident MLS,19002590,32.8280347,-79.8165868
PAST SALE,September-20-2019,Condo/Co-op,269 Alexandra Rd Unit 5 Bldg 277,Mount Pleasant,SC,29464,259000,3,2,East Bridge Town Lofts,1320,,1986,380,196,285,Sold,http://www.redfin.com/SC/Mt-Pleasant/269-Alexandra-Dr-29464/unit-5/home/68903812,Charleston Trident MLS,19020891,32.8061898,-79.8968446
PAST SALE,October-7-2019,Single Family Residential,1552 Wellesley Cir,Mount Pleasant,SC,29466,280000,3,2,Park West,1343,6098,2001,363,208,71,Sold,http://www.redfin.com/SC/Mt-Pleasant/1552-Wellesley-Cir-29466/home/108164425,Charleston Trident MLS,19015771,32.8932274,-79.7899877
PAST SALE,,Townhouse,2216 Kings Gate Ln,Mt Pleasant,SC,29466,222500,3,2,,1397,5227,2005,,159,,,http://www.redfin.com/SC/Mt-Pleasant/2216-Kings-Gate-Ln-29466/home/68676915,,,32.9018292,-79.8215545
PAST SALE,January-10-2020,Townhouse,3367 Eastman Dr,Mount Pleasant,SC,29466,282000,3,2.5,Park West,1473,,2014,268,191,47,Sold,http://www.redfin.com/SC/Mt-Pleasant/3367-Eastman-Dr-29466/home/68556411,Charleston Trident MLS,19023540,32.8783534,-79.7799612
PAST SALE,April-14-2020,Single Family Residential,1010 Tall Pine Rd,Mount Pleasant,SC,29464,580000,3,1,The Groves,1368,22651,1953,173,424,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1010-Tall-Pine-Rd-29464/home/87092862,Charleston Trident MLS,20010199,32.7993055,-79.8843045
PAST SALE,April-13-2020,Single Family Residential,1453 Barbara St,Mount Pleasant,SC,29464,475000,3,1.5,Old Mt Pleasant,1285,7840,1958,174,370,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1453-Barbara-St-29464/home/68928509,Charleston Trident MLS,20002756,32.7897277,-79.8566545
PAST SALE,,Townhouse,3168 Queensgate Way,Mt Pleasant,SC,29466,239000,3,2,,1413,9583,2000,,169,,,http://www.redfin.com/SC/Mt-Pleasant/3168-Queensgate-Way-29466/home/87091223,,,32.8985973,-79.7886194
PAST SALE,December-20-2018,Townhouse,3232 Queensgate Way,Mount Pleasant,SC,29466,219000,3,2,Park West,1413,,2000,654,155,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/3232-Queensgate-Way-29466/home/105288856,Charleston Trident MLS,18025545,32.897031,-79.789399
PAST SALE,July-1-2020,Single Family Residential,2425 Fulford Ct,Mount Pleasant,SC,29466,369500,3,3,Chadbury Village,1476,5227,2001,95,250,24,Sold,http://www.redfin.com/SC/Mt-Pleasant/2425-Fulford-Ct-29466/home/68923075,Charleston Trident MLS,20007227,32.8376573,-79.8116719
PAST SALE,May-20-2019,Townhouse,2333 Chadbury Ln,Mount Pleasant,SC,29466,307500,3,2,Chadbury Village,1450,5227,1999,503,212,23,Sold,http://www.redfin.com/SC/Mt-Pleasant/2333-Chadbury-Ln-29466/home/68887810,Charleston Trident MLS,19006593,32.8388364,-79.8123614
PAST SALE,October-17-2018,Condo/Co-op,2011 N Hwy 17 Unit 2300 O,Mount Pleasant,SC,29466,195000,3,2,The Meridian,1329,,1993,718,147,449,Sold,http://www.redfin.com/SC/Mt-Pleasant/2011-N-Hwy-17-29466/unit-2300O/home/108172961,Charleston Trident MLS,18022174,32.8342818,-79.8219704
PAST SALE,October-10-2019,Condo/Co-op,1872 Montclair Dr Unit 1872-B,Mount Pleasant,SC,29464,225000,3,2,Montclair,1322,,1985,360,170,374,Sold,http://www.redfin.com/SC/Mt-Pleasant/1872-Montclair-Dr-29464/unit-1872-B/home/168838670,Charleston Trident MLS,19025125,32.831892,-79.832084
PAST SALE,September-30-2019,Condo/Co-op,2011 N Highway 17 Unit 2300e,Mount Pleasant,SC,29466,214000,3,2,The Meridian,1329,,1993,370,161,470,Sold,http://www.redfin.com/SC/Mt-Pleasant/2011-N-Hwy-17-29466/unit-2300E/home/108172937,Charleston Trident MLS,19023421,32.8342818,-79.8219704
PAST SALE,May-22-2019,Single Family Residential,1413 Longspur Dr,Mount Pleasant,SC,29466,475000,3,2,Oyster Point,1426,8712,2016,501,333,144,Sold,http://www.redfin.com/SC/Mt-Pleasant/1413-Longspur-Dr-29466/home/102154102,Charleston Trident MLS,19010888,32.8295519,-79.8079722
PAST SALE,May-28-2019,Condo/Co-op,2011 N Highway 17 Unit 2200a,Mount Pleasant,SC,29466,204000,3,2,The Meridian,1329,,1993,495,153,470,Sold,http://www.redfin.com/SC/Mt-Pleasant/2011-N-Hwy-17-29466/unit-2200A/home/108096984,Charleston Trident MLS,18024588,32.8342818,-79.8219704
PAST SALE,January-15-2020,Single Family Residential,1123 Daffodil Ln,Mount Pleasant,SC,29464,345000,3,2,Snee Farm,1446,3920,1989,263,239,31,Sold,http://www.redfin.com/SC/Mt-Pleasant/1123-Daffodil-Ln-29464/home/108168620,Charleston Trident MLS,19027279,32.8439471,-79.8162538
PAST SALE,March-28-2019,Single Family Residential,1469 E Crossing Ln,Mount Pleasant,SC,29466,300000,3,2,East Crossing,1314,8712,1987,556,228,13,Sold,http://www.redfin.com/SC/Mt-Pleasant/1469-E-Crossing-Ln-29466/home/108166782,Charleston Trident MLS,19005680,32.8247536,-79.8150319
PAST SALE,December-16-2019,Townhouse,1525 Nantahala Blvd Blvd,Mount Pleasant,SC,29464,228000,3,1.5,Wando East,1388,3484,1984,293,164,25,Sold,http://www.redfin.com/SC/Mt-Pleasant/1525-Nantahala-Blvd-29464/home/68893997,Charleston Trident MLS,19030665,32.8276644,-79.8385045
PAST SALE,,Single Family Residential,2107 Presidio Dr,Mt Pleasant,SC,29466,305000,3,2,,1431,6700,1991,,213,,,http://www.redfin.com/SC/Mt-Pleasant/2107-Presidio-Dr-29466/home/68592075,,,32.830461,-79.812843
PAST SALE,September-24-2019,Single Family Residential,540 Castle Hall Rd,Mount Pleasant,SC,29464,320000,3,2.5,Longpoint,1468,6534,1990,376,218,50,Sold,http://www.redfin.com/SC/Mt-Pleasant/540-Castle-Hall-Rd-29464/home/68893253,Charleston Trident MLS,19009520,32.8468604,-79.8347734
PAST SALE,May-2-2019,Single Family Residential,2459 Cotton Creek Dr,Mount Pleasant,SC,29466,319900,3,2,Planters Pointe,1250,8712,1998,521,256,50,Sold,http://www.redfin.com/SC/Mt-Pleasant/2459-Cotton-Creek-Dr-29466/home/68913732,Charleston Trident MLS,18033351,32.8996424,-79.825713
PAST SALE,,Townhouse,3100 Queensgate Way,Mt Pleasant,SC,29466,228000,3,2,,1397,7405,2000,,163,,,http://www.redfin.com/SC/Mt-Pleasant/3100-Queensgate-Way-29466/home/108185929,,,32.898328,-79.786603
PAST SALE,October-23-2019,Condo/Co-op,3201 Queensgate Way,Mount Pleasant,SC,29466,232000,3,2,Park West,1397,5662,2000,347,166,47,Sold,http://www.redfin.com/SC/Mt-Pleasant/3201-Queensgate-Way-29466/home/68643795,Charleston Trident MLS,19024191,32.89763,-79.788544
PAST SALE,August-30-2019,Condo/Co-op,3363 Queensgate Way,Mount Pleasant,SC,29466,255000,3,2,Park West,1429,5227,1999,401,178,47,Sold,http://www.redfin.com/SC/Mt-Pleasant/3363-Queensgate-Way-29466/home/68781045,Charleston Trident MLS,19019174,32.895877,-79.787208
PAST SALE,December-16-2019,Townhouse,3172 Queensgate Way,Mount Pleasant,SC,29466,247500,3,2,Park West,1413,11325,2000,293,175,47,Sold,http://www.redfin.com/SC/Mt-Pleasant/3172-Queensgate-Way-29466/home/87091228,Charleston Trident MLS,19028849,32.898642,-79.788879
PAST SALE,December-12-2018,Condo/Co-op,1505 Cambridge Lakes Dr Unit 307c,Mount Pleasant,SC,29464,285000,3,2,Cambridge Lakes,1347,,2000,662,212,313,Sold,http://www.redfin.com/SC/Mt-Pleasant/1505-Cambridge-Lakes-Dr-29464/unit-307C/home/68894110,Charleston Trident MLS,18029205,32.811732,-79.846754
PAST SALE,November-2-2018,Condo/Co-op,1338 Cassidy Ct Unit A,Mount Pleasant,SC,29464,308000,3,2,Remington Forest,1314,,1986,702,234,336,Sold,http://www.redfin.com/SC/Mt-Pleasant/1338-Cassidy-Ct-29464/unit-A/home/68893927,Charleston Trident MLS,18025711,32.7957793,-79.855379
PAST SALE,November-25-2019,Single Family Residential,1118 Inlet Cove Ct,Mount Pleasant,SC,29464,365000,3,2,Harborgate Shores,1261,17859,1983,314,289,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1118-Inlet-Cove-Ct-29464/home/68895169,Charleston Trident MLS,19027881,32.7966297,-79.848209
PAST SALE,June-18-2020,Townhouse,912 Beresford Ct Unit G,Mount Pleasant,SC,29464,299000,3,1.5,Bay Tree,1275,6534,1981,108,235,,Sold,http://www.redfin.com/SC/Mt-Pleasant/912-Beresford-Ct-29464/unit-G/home/68596274,Charleston Trident MLS,20014555,32.8063867,-79.8780918
PAST SALE,October-30-2019,Townhouse,3368 Queensgate Way,Mount Pleasant,SC,29466,238000,3,2,Park West,1429,5227,1999,340,167,45,Sold,http://www.redfin.com/SC/Mt-Pleasant/3368-Queensgate-Way-29466/home/68770872,Charleston Trident MLS,19019972,32.895396,-79.786952
PAST SALE,April-10-2020,Townhouse,3005 Park West Blvd,Mount Pleasant,SC,29466,310500,3,2.5,Park West,1410,2613,2009,177,220,165,Sold,http://www.redfin.com/SC/Mt-Pleasant/3005-Parkwest-Blvd-29466/home/68656891,Charleston Trident MLS,20005764,32.893558,-79.804171
PAST SALE,August-29-2019,Condo/Co-op,2276 Kings Gate Ln,Mount Pleasant,SC,29466,259000,3,2,Dunes West,1397,5227,2005,402,185,35,Sold,http://www.redfin.com/SC/Mt-Pleasant/2276-Kings-Gate-Ln-29466/home/68591933,Charleston Trident MLS,19017558,32.903189,-79.822255
PAST SALE,September-30-2019,Single Family Residential,1417 Jefferson Rd,Mount Pleasant,SC,29466,255000,3,2,Hamlins,1331,13939,2006,370,192,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1417-Jefferson-Rd-29466/home/108185303,Charleston Trident MLS,19015260,32.8480243,-79.7904256
PAST SALE,May-22-2020,Single Family Residential,1183 Old Ivy Way,Mount Pleasant,SC,29466,385000,3,2,Brickyard Plantation,1408,9147,1993,135,273,85,Sold,http://www.redfin.com/SC/Mt-Pleasant/1183-Old-Ivy-Way-29466/home/68592064,Charleston Trident MLS,20010124,32.8582654,-79.8078486
PAST SALE,September-25-2019,Condo/Co-op,2220 Kings Gate Ln,Mount Pleasant,SC,29466,217000,3,2,Dunes West,1397,5227,2005,375,155,35,Sold,http://www.redfin.com/SC/Mt-Pleasant/2220-Kings-Gate-Ln-29466/home/68663157,Charleston Trident MLS,19018586,32.90189,-79.821624
PAST SALE,May-21-2020,Townhouse,2460 Kings Gate Ln #604,Mount Pleasant,SC,29466,274900,3,2.5,Dunes West,1424,435,2006,136,193,35,Sold,http://www.redfin.com/SC/Mt-Pleasant/2460-Kings-Gate-Ln-29466/unit-604/home/68699043,Charleston Trident MLS,20002162,32.9014956,-79.8190097
PAST SALE,October-3-2019,Single Family Residential,1621 Pin Oak Cut,Mount Pleasant,SC,29466,350000,3,2,Dunes West,1400,10890,1999,367,250,35,Sold,http://www.redfin.com/SC/Mt-Pleasant/1621-Pin-Oak-Cut-29466/home/68593077,Charleston Trident MLS,19018179,32.8933021,-79.8121426
PAST SALE,March-13-2019,Single Family Residential,1401 Wellesley Cir,Mount Pleasant,SC,29466,317000,3,2,Park West,1385,6534,2001,571,229,71,Sold,http://www.redfin.com/SC/Mt-Pleasant/1401-Wellesley-Cir-29466/home/108075000,Charleston Trident MLS,18026758,32.8928764,-79.790754
PAST SALE,January-24-2019,Single Family Residential,1309 Sassafrass Cir,Mount Pleasant,SC,29466,333600,3,2,Dunes West,1460,8276,1997,619,228,35,Sold,http://www.redfin.com/SC/Mt-Pleasant/1309-Sassafrass-Cir-29466/home/68683393,Charleston Trident MLS,18029986,32.8952958,-79.8120112
PAST SALE,October-18-2019,Single Family Residential,1501 Sweet Myrtle Cir,Mount Pleasant,SC,29466,325000,3,2,Dunes West,1448,8276,1998,352,224,35,Sold,http://www.redfin.com/SC/Mt-Pleasant/1501-Sweet-Myrtle-Cir-29466/home/68569924,Charleston Trident MLS,19015187,32.8923521,-79.8143752
PAST SALE,October-31-2019,Single Family Residential,1566 Sweet Myrtle Cir,Mount Pleasant,SC,29466,325000,3,2,Dunes West,1402,9147,1998,339,232,35,Sold,http://www.redfin.com/SC/Mt-Pleasant/1566-Sweet-Myrtle-Cir-29466/home/68927313,Charleston Trident MLS,19017620,32.892836,-79.8133684
PAST SALE,,Townhouse,1722 Deer Path Dr,Mt Pleasant,SC,29464,250000,3,1.5,,1294,2500,1987,,193,,,http://www.redfin.com/SC/Mt-Pleasant/1722-Deer-Path-Dr-29464/home/68643194,,,32.8293625,-79.8394623
PAST SALE,October-28-2019,Single Family Residential,1986 Trimbleston Pl,Mount Pleasant,SC,29464,310000,3,2.5,Longpoint,1296,6534,1990,342,239,43,Sold,http://www.redfin.com/SC/Mt-Pleasant/1986-Trimbleston-Pl-29464/home/68597765,Charleston Trident MLS,19018460,32.8526094,-79.8372958
